model,prompt_index,method,n_tokens,is_correct,spearman,kendall_tau_b,top10_jaccard
LLaMA-3.2 3B,672,Input × Gradient,75,True,0.6213371266002844,0.42702702702702705,0.23076923076923078
LLaMA-3.2 3B,672,Fisher Scope (k=4),75,True,0.665832147937411,0.4717117117117118,0.23076923076923078
LLaMA-3.2 3B,672,Integrated Gradients,75,True,0.1858890469416785,0.12072072072072074,0.06666666666666667
LLaMA-3.2 3B,672,Random,75,True,0.09129445234708393,0.06666666666666668,0.0
LLaMA-3.2 3B,673,Temperature Scope,72,False,0.6486912341629688,0.4726134585289515,0.23076923076923078
LLaMA-3.2 3B,673,Semantic Scope,72,False,0.5586211331918451,0.3896713615023474,0.3333333333333333
LLaMA-3.2 3B,673,Input × Gradient,72,False,0.6096855103222074,0.4358372456964006,0.23076923076923078
LLaMA-3.2 3B,673,Fisher Scope (k=4),72,False,0.6019036593993184,0.4264475743348982,0.3333333333333333
LLaMA-3.2 3B,673,Integrated Gradients,72,False,0.47868030098398623,0.33802816901408445,0.14285714285714285
LLaMA-3.2 3B,673,Random,72,False,-0.13743649109267478,-0.08607198748043818,0.06666666666666667
LLaMA-3.2 3B,674,Temperature Scope,85,False,0.5920070353722884,0.4246498599439776,0.38461538461538464
LLaMA-3.2 3B,674,Semantic Scope,85,False,0.6301153019347274,0.4610644257703081,0.2
LLaMA-3.2 3B,674,Input × Gradient,85,False,0.5874340433847958,0.42408963585434173,0.2
LLaMA-3.2 3B,674,Fisher Scope (k=4),85,False,0.6319327731092437,0.47058823529411764,0.2857142857142857
LLaMA-3.2 3B,674,Integrated Gradients,85,False,0.5276138362321672,0.3775910364145658,0.2857142857142857
LLaMA-3.2 3B,674,Random,85,False,0.22395935118233337,0.16470588235294117,0.125
LLaMA-3.2 3B,675,Temperature Scope,81,True,0.5866079494128275,0.4314814814814815,0.2
LLaMA-3.2 3B,675,Semantic Scope,81,True,0.6755420054200542,0.5,0.2857142857142857
LLaMA-3.2 3B,675,Input × Gradient,81,True,0.7125338753387535,0.5296296296296296,0.2857142857142857
LLaMA-3.2 3B,675,Fisher Scope (k=4),81,True,0.6799683830171634,0.5037037037037038,0.2857142857142857
LLaMA-3.2 3B,675,Integrated Gradients,81,True,0.45153568202348693,0.3098765432098765,0.125
LLaMA-3.2 3B,675,Random,81,True,-0.06567299006323396,-0.047530864197530866,0.0
LLaMA-3.2 3B,676,Temperature Scope,71,True,0.6131455399061032,0.42535211267605644,0.3333333333333333
LLaMA-3.2 3B,676,Semantic Scope,71,True,0.7549966465459422,0.5621730382293764,0.3333333333333333
LLaMA-3.2 3B,676,Input × Gradient,71,True,0.8153588195841716,0.6185110663983904,0.3333333333333333
LLaMA-3.2 3B,676,Fisher Scope (k=4),71,True,0.8377934272300468,0.6507042253521127,0.45454545454545453
LLaMA-3.2 3B,676,Integrated Gradients,71,True,0.48796109993293085,0.3440643863179075,0.3333333333333333
LLaMA-3.2 3B,676,Random,71,True,0.10425888665325284,0.06559356136820926,0.06666666666666667
LLaMA-3.2 3B,677,Temperature Scope,84,True,0.5127062873342109,0.3683304647160069,0.38461538461538464
LLaMA-3.2 3B,677,Semantic Scope,84,True,0.5377948769869394,0.39242685025817564,0.38461538461538464
LLaMA-3.2 3B,677,Input × Gradient,84,True,0.4727346360230839,0.3339070567986231,0.125
LLaMA-3.2 3B,677,Fisher Scope (k=4),84,True,0.5537916371367824,0.4113597246127367,0.38461538461538464
LLaMA-3.2 3B,677,Integrated Gradients,84,True,0.15857041611825454,0.10671256454388986,0.125
LLaMA-3.2 3B,677,Random,84,True,-0.022213222638452972,-0.0189328743545611,0.0
LLaMA-3.2 3B,678,Temperature Scope,63,True,0.7656009984639017,0.5668202764976958,0.4
LLaMA-3.2 3B,678,Semantic Scope,63,True,0.7247503840245776,0.5156169994879671,0.4
LLaMA-3.2 3B,678,Input × Gradient,63,True,0.7086693548387096,0.5094726062467998,0.4
LLaMA-3.2 3B,678,Fisher Scope (k=4),63,True,0.7385752688172043,0.5453149001536097,0.2727272727272727
LLaMA-3.2 3B,678,Integrated Gradients,63,True,0.32171658986175117,0.21556579621095748,0.4
LLaMA-3.2 3B,678,Random,63,True,0.1254320276497696,0.08243727598566307,0.07692307692307693
LLaMA-3.2 3B,679,Temperature Scope,65,True,0.17473776223776222,0.13653846153846155,0.07692307692307693
LLaMA-3.2 3B,679,Semantic Scope,65,True,0.15135489510489508,0.11923076923076925,0.07692307692307693
LLaMA-3.2 3B,679,Input × Gradient,65,True,0.2604458041958042,0.20865384615384616,0.07692307692307693
LLaMA-3.2 3B,679,Fisher Scope (k=4),65,True,0.17897727272727273,0.14230769230769233,0.07692307692307693
LLaMA-3.2 3B,679,Integrated Gradients,65,True,0.6569055944055944,0.47115384615384615,0.4
LLaMA-3.2 3B,679,Random,65,True,0.06490384615384616,0.04230769230769231,0.16666666666666666
LLaMA-3.2 3B,680,Temperature Scope,70,True,0.645000437407051,0.45175983436853,0.07692307692307693
LLaMA-3.2 3B,680,Semantic Scope,70,True,0.5589187297699238,0.3921325051759834,0.07692307692307693
LLaMA-3.2 3B,680,Input × Gradient,70,True,0.49463738955471964,0.34824016563147003,0.07692307692307693
LLaMA-3.2 3B,680,Fisher Scope (k=4),70,True,0.5444668008048289,0.3788819875776398,0.0
LLaMA-3.2 3B,680,Integrated Gradients,70,True,0.32355874376694954,0.222360248447205,0.07692307692307693
LLaMA-3.2 3B,680,Random,70,True,0.0923978654535911,0.06252587991718427,0.0
LLaMA-3.2 3B,681,Temperature Scope,86,True,0.5068257936695126,0.36415868673050616,0.5
LLaMA-3.2 3B,681,Semantic Scope,86,True,0.4739940563234114,0.333515731874145,0.5
LLaMA-3.2 3B,681,Input × Gradient,86,True,0.4681635926222934,0.333515731874145,0.38461538461538464
LLaMA-3.2 3B,681,Fisher Scope (k=4),86,True,0.5020331147695646,0.361969904240766,0.5
LLaMA-3.2 3B,681,Integrated Gradients,86,True,0.31189207038067834,0.2103967168262654,0.2857142857142857
LLaMA-3.2 3B,681,Random,86,True,0.018444266238973536,0.0035567715458276333,0.058823529411764705
LLaMA-3.2 3B,682,Temperature Scope,79,True,0.3997078870496592,0.2606296656929568,0.06666666666666667
LLaMA-3.2 3B,682,Semantic Scope,79,True,0.48407984420642647,0.3171048360921779,0.06666666666666667
LLaMA-3.2 3B,682,Input × Gradient,79,True,0.5366845180136319,0.3774748458292762,0.0
LLaMA-3.2 3B,682,Fisher Scope (k=4),79,True,0.5821567672833495,0.3924050632911393,0.0
LLaMA-3.2 3B,682,Integrated Gradients,79,True,0.3077653359298929,0.2145407335280753,0.14285714285714285
LLaMA-3.2 3B,682,Random,79,True,-0.0320350535540409,-0.025641025641025644,0.0
LLaMA-3.2 3B,683,Temperature Scope,68,True,0.8571592167042026,0.6663740122914837,0.07692307692307693
LLaMA-3.2 3B,683,Semantic Scope,68,True,0.8394854372638088,0.6400351185250219,0.4
LLaMA-3.2 3B,683,Input × Gradient,68,True,0.8125357865404433,0.6084284460052677,0.2727272727272727
LLaMA-3.2 3B,683,Fisher Scope (k=4),68,True,0.8734587929915638,0.6830553116769095,0.2727272727272727
LLaMA-3.2 3B,683,Integrated Gradients,68,True,0.5084933389319386,0.3625987708516242,0.07692307692307693
LLaMA-3.2 3B,683,Random,68,True,0.0673359544986067,0.036874451273046525,0.16666666666666666
LLaMA-3.2 3B,684,Temperature Scope,85,True,0.6803205002931404,0.48123249299719884,0.2857142857142857
LLaMA-3.2 3B,684,Semantic Scope,85,True,0.6598592925542309,0.47058823529411764,0.2
LLaMA-3.2 3B,684,Input × Gradient,85,True,0.6994918897791674,0.5002801120448179,0.2
LLaMA-3.2 3B,684,Fisher Scope (k=4),85,True,0.7040062536642565,0.5120448179271708,0.2857142857142857
LLaMA-3.2 3B,684,Integrated Gradients,85,True,0.2859487981239007,0.1938375350140056,0.058823529411764705
LLaMA-3.2 3B,684,Random,85,True,-0.017158491303498145,-0.01288515406162465,0.058823529411764705
LLaMA-3.2 3B,685,Temperature Scope,81,True,0.5896567299006323,0.41728395061728396,0.38461538461538464
LLaMA-3.2 3B,685,Semantic Scope,81,True,0.5229223125564588,0.37777777777777777,0.5
LLaMA-3.2 3B,685,Input × Gradient,81,True,0.49909665763324296,0.3617283950617284,0.38461538461538464
LLaMA-3.2 3B,685,Fisher Scope (k=4),81,True,0.5358401084010841,0.3876543209876543,0.5
LLaMA-3.2 3B,685,Integrated Gradients,81,True,0.3976738934056007,0.2833333333333333,0.125
LLaMA-3.2 3B,685,Random,81,True,0.2413730803974706,0.16234567901234567,0.0
LLaMA-3.2 3B,686,Temperature Scope,74,True,0.5191410588670862,0.36393928174750095,0.14285714285714285
LLaMA-3.2 3B,686,Semantic Scope,74,True,0.6489892632358384,0.45723805997778605,0.23076923076923078
LLaMA-3.2 3B,686,Input × Gradient,74,True,0.607019622362088,0.4409477971121807,0.3333333333333333
LLaMA-3.2 3B,686,Fisher Scope (k=4),74,True,0.6743132173269157,0.4831543872639763,0.3333333333333333
LLaMA-3.2 3B,686,Integrated Gradients,74,True,0.2821325435024065,0.1847463902258423,0.06666666666666667
LLaMA-3.2 3B,686,Random,74,True,-0.014083672713809697,-0.01814142910033321,0.06666666666666667
LLaMA-3.2 3B,687,Temperature Scope,75,True,0.5701564722617354,0.4061261261261262,0.23076923076923078
LLaMA-3.2 3B,687,Semantic Scope,75,True,0.5567567567567567,0.39819819819819824,0.3333333333333333
LLaMA-3.2 3B,687,Input × Gradient,75,True,0.5715504978662873,0.40396396396396395,0.14285714285714285
LLaMA-3.2 3B,687,Fisher Scope (k=4),75,True,0.6535419630156473,0.4717117117117118,0.23076923076923078
LLaMA-3.2 3B,687,Integrated Gradients,75,True,0.2323470839260313,0.1610810810810811,0.06666666666666667
LLaMA-3.2 3B,687,Random,75,True,-0.002731152204836415,-0.0032432432432432435,0.0
LLaMA-3.2 3B,688,Temperature Scope,76,True,0.5768147641831852,0.4273684210526316,0.45454545454545453
LLaMA-3.2 3B,688,Semantic Scope,76,True,0.5566917293233082,0.41263157894736846,0.45454545454545453
LLaMA-3.2 3B,688,Input × Gradient,76,True,0.4867532467532467,0.3571929824561404,0.6
LLaMA-3.2 3B,688,Fisher Scope (k=4),76,True,0.5539849624060151,0.41192982456140353,0.6
LLaMA-3.2 3B,688,Integrated Gradients,76,True,0.03964456596035544,0.037192982456140354,0.06666666666666667
LLaMA-3.2 3B,688,Random,76,True,-0.03116883116883117,-0.019649122807017545,0.0
LLaMA-3.2 3B,689,Temperature Scope,66,False,0.6326896983613403,0.43682983682983684,0.0
LLaMA-3.2 3B,689,Semantic Scope,66,False,0.5355390877778938,0.3827505827505827,0.07692307692307693
LLaMA-3.2 3B,689,Input × Gradient,66,False,0.608099363323244,0.43776223776223777,0.07692307692307693
LLaMA-3.2 3B,689,Fisher Scope (k=4),66,False,0.6789479177538881,0.4871794871794871,0.2727272727272727
LLaMA-3.2 3B,689,Integrated Gradients,66,False,0.15587099467696486,0.10675990675990676,0.16666666666666666
LLaMA-3.2 3B,689,Random,66,False,0.06715374178060747,0.04242424242424242,0.0
LLaMA-3.2 3B,690,Temperature Scope,77,True,0.5581260844418738,0.40259740259740256,0.23076923076923078
LLaMA-3.2 3B,690,Semantic Scope,77,True,0.4886955150113045,0.3458646616541353,0.14285714285714285
LLaMA-3.2 3B,690,Input × Gradient,77,True,0.5469530469530469,0.3937115516062884,0.3333333333333333
LLaMA-3.2 3B,690,Fisher Scope (k=4),77,True,0.5666701719333298,0.40738209159261785,0.23076923076923078
LLaMA-3.2 3B,690,Integrated Gradients,77,True,0.10334402439665596,0.07245386192754613,0.06666666666666667
LLaMA-3.2 3B,690,Random,77,True,0.04766286345233713,0.03144224196855776,0.06666666666666667
LLaMA-3.2 3B,691,Temperature Scope,70,True,0.48287988802379495,0.34244306418219467,0.2727272727272727
LLaMA-3.2 3B,691,Semantic Scope,70,True,0.7015134283964657,0.5047619047619049,0.4
LLaMA-3.2 3B,691,Input × Gradient,70,True,0.6712098679030706,0.48654244306418226,0.4
LLaMA-3.2 3B,691,Fisher Scope (k=4),70,True,0.6529437494532412,0.4708074534161491,0.2727272727272727
LLaMA-3.2 3B,691,Integrated Gradients,70,True,0.21301723383780946,0.15113871635610768,0.07692307692307693
LLaMA-3.2 3B,691,Random,70,True,-0.06545359111188873,-0.04265010351966874,0.07692307692307693
LLaMA-3.2 3B,692,Temperature Scope,88,True,0.499172272903385,0.3443051201671891,0.125
LLaMA-3.2 3B,692,Semantic Scope,88,True,0.5916487619315982,0.41849529780564265,0.2857142857142857
LLaMA-3.2 3B,692,Input × Gradient,88,True,0.5393962875559157,0.37878787878787884,0.2857142857142857
LLaMA-3.2 3B,692,Fisher Scope (k=4),88,True,0.6017047655947309,0.4278996865203762,0.2857142857142857
LLaMA-3.2 3B,692,Integrated Gradients,88,True,0.491669895389384,0.355276907001045,0.38461538461538464
LLaMA-3.2 3B,692,Random,88,True,-0.14472896340389563,-0.09456635318704285,0.058823529411764705
LLaMA-3.2 3B,693,Temperature Scope,86,True,0.46671069390065567,0.3362517099863201,0.2857142857142857
LLaMA-3.2 3B,693,Semantic Scope,86,True,0.4880701919901882,0.34445964432284537,0.2857142857142857
LLaMA-3.2 3B,693,Input × Gradient,86,True,0.505014387471107,0.360328317373461,0.2857142857142857
LLaMA-3.2 3B,693,Fisher Scope (k=4),86,True,0.5392612859097128,0.3805745554035568,0.38461538461538464
LLaMA-3.2 3B,693,Integrated Gradients,86,True,0.2257559318835794,0.16443228454172365,0.2
LLaMA-3.2 3B,693,Random,86,True,-0.1878484834190292,-0.11792065663474692,0.0
LLaMA-3.2 3B,694,Temperature Scope,94,True,0.6049705595491819,0.4239304506977808,0.42857142857142855
LLaMA-3.2 3B,694,Semantic Scope,94,True,0.522031571722718,0.3763440860215054,0.5384615384615384
LLaMA-3.2 3B,694,Input × Gradient,94,True,0.4137340606148178,0.28757721345229925,0.3333333333333333
LLaMA-3.2 3B,694,Fisher Scope (k=4),94,True,0.5355272188707871,0.38366506520247085,0.42857142857142855
LLaMA-3.2 3B,694,Integrated Gradients,94,True,-0.020351840479716794,-0.01075268817204301,0.3333333333333333
LLaMA-3.2 3B,694,Random,94,True,0.10446122168840083,0.07481125600549074,0.05263157894736842
LLaMA-3.2 3B,695,Temperature Scope,69,False,0.47475337961271474,0.33589087809036655,0.4
LLaMA-3.2 3B,695,Semantic Scope,69,False,0.49810010960906104,0.3435635123614663,0.2727272727272727
LLaMA-3.2 3B,695,Input × Gradient,69,False,0.48103763244428216,0.3393009377664109,0.2727272727272727
LLaMA-3.2 3B,695,Fisher Scope (k=4),69,False,0.5601023017902814,0.40238704177323104,0.2727272727272727
LLaMA-3.2 3B,695,Integrated Gradients,69,False,0.2014249177932043,0.1432225063938619,0.07692307692307693
LLaMA-3.2 3B,695,Random,69,False,0.20230179028132994,0.11167945439045182,0.16666666666666666
LLaMA-3.2 3B,696,Temperature Scope,120,True,0.3719772206403222,0.2619047619047619,0.3333333333333333
LLaMA-3.2 3B,696,Semantic Scope,120,True,0.42975206611570244,0.29971988795518206,0.2
LLaMA-3.2 3B,696,Input × Gradient,120,True,0.3289811792485589,0.2260504201680672,0.2
LLaMA-3.2 3B,696,Fisher Scope (k=4),120,True,0.4626293492603652,0.32577030812324925,0.3333333333333333
LLaMA-3.2 3B,696,Integrated Gradients,120,True,0.1294881588999236,0.07731092436974789,0.14285714285714285
LLaMA-3.2 3B,696,Random,120,True,0.05521911243836377,0.04285714285714285,0.043478260869565216
LLaMA-3.2 3B,697,Temperature Scope,105,True,0.23032345013477085,0.16410256410256407,0.1
LLaMA-3.2 3B,697,Semantic Scope,105,True,0.1987144930541157,0.1388278388278388,0.1
LLaMA-3.2 3B,697,Input × Gradient,105,True,0.28550694588430436,0.19487179487179485,0.2222222222222222
LLaMA-3.2 3B,697,Fisher Scope (k=4),105,True,0.2329151980095376,0.1604395604395604,0.2222222222222222
LLaMA-3.2 3B,697,Integrated Gradients,105,True,0.11591333195106779,0.07948717948717947,0.15789473684210525
LLaMA-3.2 3B,697,Random,105,True,-0.05145137880986937,-0.030769230769230764,0.047619047619047616
LLaMA-3.2 3B,698,Temperature Scope,79,True,0.39462025316455696,0.272963323596235,0.3333333333333333
LLaMA-3.2 3B,698,Semantic Scope,79,True,0.4408471275559883,0.3112625770853619,0.3333333333333333
LLaMA-3.2 3B,698,Input × Gradient,79,True,0.4127555988315482,0.29568321973385264,0.3333333333333333
LLaMA-3.2 3B,698,Fisher Scope (k=4),79,True,0.44274586173320357,0.3093151574164233,0.23076923076923078
LLaMA-3.2 3B,698,Integrated Gradients,79,True,0.22879746835443038,0.16066212268743915,0.23076923076923078
LLaMA-3.2 3B,698,Random,79,True,0.018622200584225902,0.007465108730931516,0.06666666666666667
LLaMA-3.2 3B,699,Temperature Scope,79,True,0.722346640701071,0.5267770204479065,0.23076923076923078
LLaMA-3.2 3B,699,Semantic Scope,79,True,0.7654576436222006,0.569620253164557,0.45454545454545453
LLaMA-3.2 3B,699,Input × Gradient,79,True,0.7544303797468355,0.5540408958130477,0.23076923076923078
LLaMA-3.2 3B,699,Fisher Scope (k=4),79,True,0.7349318403115871,0.5423563777994158,0.3333333333333333
LLaMA-3.2 3B,699,Integrated Gradients,79,True,0.644620253164557,0.480688088283025,0.14285714285714285
LLaMA-3.2 3B,699,Random,79,True,0.008958130477117819,0.00551768906199286,0.06666666666666667
LLaMA-3.2 3B,700,Temperature Scope,78,True,0.6634504735770558,0.48185148185148186,0.23076923076923078
LLaMA-3.2 3B,700,Semantic Scope,78,True,0.6256148914376762,0.4598734598734599,0.3333333333333333
LLaMA-3.2 3B,700,Input × Gradient,78,True,0.5416988075215923,0.38528138528138534,0.23076923076923078
LLaMA-3.2 3B,700,Fisher Scope (k=4),78,True,0.6577599615574299,0.4698634698634699,0.3333333333333333
LLaMA-3.2 3B,700,Integrated Gradients,78,True,0.37161572604610577,0.2594072594072594,0.23076923076923078
LLaMA-3.2 3B,700,Random,78,True,-0.05001327786137912,-0.03696303696303697,0.0
LLaMA-3.2 3B,701,Temperature Scope,81,True,0.5432249322493224,0.3925925925925926,0.6363636363636364
LLaMA-3.2 3B,701,Semantic Scope,81,True,0.5229674796747967,0.3709876543209877,0.5
LLaMA-3.2 3B,701,Input × Gradient,81,True,0.5842366757000903,0.42345679012345677,0.38461538461538464
LLaMA-3.2 3B,701,Fisher Scope (k=4),81,True,0.598193315266486,0.4351851851851851,0.5
LLaMA-3.2 3B,701,Integrated Gradients,81,True,0.6971093044263776,0.5030864197530864,0.2
LLaMA-3.2 3B,701,Random,81,True,0.13093947606142728,0.08641975308641975,0.058823529411764705
LLaMA-3.2 3B,702,Temperature Scope,87,True,0.2962382445141066,0.21144079123229081,0.058823529411764705
LLaMA-3.2 3B,702,Semantic Scope,87,True,0.47554129911788295,0.33600641539695264,0.2
LLaMA-3.2 3B,702,Input × Gradient,87,True,0.3910476051614784,0.2707832130446405,0.38461538461538464
LLaMA-3.2 3B,702,Fisher Scope (k=4),87,True,0.49453233214259673,0.34776797647687785,0.2857142857142857
LLaMA-3.2 3B,702,Integrated Gradients,87,True,0.38045855507764087,0.2606255012028869,0.2857142857142857
LLaMA-3.2 3B,702,Random,87,True,0.009987606619523217,0.009355787222667734,0.058823529411764705
LLaMA-3.2 3B,703,Temperature Scope,79,True,0.6233933787731256,0.4514767932489452,0.3333333333333333
LLaMA-3.2 3B,703,Semantic Scope,79,True,0.5992210321324246,0.4287568971113275,0.3333333333333333
LLaMA-3.2 3B,703,Input × Gradient,79,True,0.5000486854917234,0.3515092502434275,0.23076923076923078
LLaMA-3.2 3B,703,Fisher Scope (k=4),79,True,0.5863437195715677,0.41317753975981825,0.23076923076923078
LLaMA-3.2 3B,703,Integrated Gradients,79,True,0.516893865628043,0.35735150925024345,0.45454545454545453
LLaMA-3.2 3B,703,Random,79,True,0.2108325219084713,0.1457319052255761,0.14285714285714285
LLaMA-3.2 3B,704,Temperature Scope,76,True,0.6770745044429255,0.49333333333333335,0.45454545454545453
LLaMA-3.2 3B,704,Semantic Scope,76,True,0.6892686261107314,0.503859649122807,0.45454545454545453
LLaMA-3.2 3B,704,Input × Gradient,76,True,0.6736842105263158,0.4940350877192983,0.45454545454545453
LLaMA-3.2 3B,704,Fisher Scope (k=4),76,True,0.697060833902939,0.5214035087719299,0.6
LLaMA-3.2 3B,704,Integrated Gradients,76,True,0.2981271360218729,0.20631578947368423,0.0
LLaMA-3.2 3B,704,Random,76,True,0.294025974025974,0.18596491228070178,0.0
LLaMA-3.2 3B,705,Temperature Scope,66,True,0.5884354451518632,0.4191142191142191,0.4
LLaMA-3.2 3B,705,Semantic Scope,66,True,0.6233378561736772,0.44708624708624706,0.4
LLaMA-3.2 3B,705,Input × Gradient,66,True,0.5753261663709425,0.4107226107226107,0.4
LLaMA-3.2 3B,705,Fisher Scope (k=4),66,True,0.6164074731238911,0.43403263403263403,0.4
LLaMA-3.2 3B,705,Integrated Gradients,66,True,0.7143513203214696,0.5226107226107226,0.4
LLaMA-3.2 3B,705,Random,66,True,0.1225550568834151,0.09277389277389278,0.16666666666666666
LLaMA-3.2 3B,706,Temperature Scope,88,True,0.47101194040364913,0.33019853709508884,0.38461538461538464
LLaMA-3.2 3B,706,Semantic Scope,88,True,0.44417244901553316,0.31138975966562177,0.38461538461538464
LLaMA-3.2 3B,706,Input × Gradient,88,True,0.4216653164735304,0.29519331243469177,0.38461538461538464
LLaMA-3.2 3B,706,Fisher Scope (k=4),88,True,0.44223521538515737,0.30825496342737724,0.38461538461538464
LLaMA-3.2 3B,706,Integrated Gradients,88,True,0.36539748511852355,0.2523510971786834,0.2
LLaMA-3.2 3B,706,Random,88,True,0.028389278292416616,0.024033437826541278,0.058823529411764705
LLaMA-3.2 3B,707,Temperature Scope,68,False,0.5402908730007252,0.3836698858647936,0.16666666666666666
LLaMA-3.2 3B,707,Semantic Scope,68,False,0.5394129098751765,0.38103599648814745,0.16666666666666666
LLaMA-3.2 3B,707,Input × Gradient,68,False,0.4879184639462534,0.34416154521510095,0.16666666666666666
LLaMA-3.2 3B,707,Fisher Scope (k=4),68,False,0.5727373363362216,0.40210711150131695,0.16666666666666666
LLaMA-3.2 3B,707,Integrated Gradients,68,False,0.374699393060274,0.2607550482879719,0.07692307692307693
LLaMA-3.2 3B,707,Random,68,False,-0.2832003664541741,-0.17998244073748898,0.07692307692307693
LLaMA-3.2 3B,708,Temperature Scope,74,False,0.5187856349500184,0.3772676786375417,0.45454545454545453
LLaMA-3.2 3B,708,Semantic Scope,74,False,0.5181340244353942,0.3757867456497594,0.3333333333333333
LLaMA-3.2 3B,708,Input × Gradient,74,False,0.6361051462421324,0.47723065531284714,0.45454545454545453
LLaMA-3.2 3B,708,Fisher Scope (k=4),74,False,0.5562532395409107,0.41503146982599043,0.3333333333333333
LLaMA-3.2 3B,708,Integrated Gradients,74,False,0.4003406145871899,0.281007034431692,0.3333333333333333
LLaMA-3.2 3B,708,Random,74,False,0.06405035172158459,0.0351721584598297,0.14285714285714285
LLaMA-3.2 3B,709,Temperature Scope,66,True,0.635612149044985,0.46200466200466195,0.2727272727272727
LLaMA-3.2 3B,709,Semantic Scope,66,True,0.6450057405281286,0.461072261072261,0.2727272727272727
LLaMA-3.2 3B,709,Input × Gradient,66,True,0.5795428452144871,0.4163170163170163,0.4
LLaMA-3.2 3B,709,Fisher Scope (k=4),66,True,0.6253835716522285,0.45920745920745915,0.4
LLaMA-3.2 3B,709,Integrated Gradients,66,True,0.2367811293184428,0.15804195804195803,0.07692307692307693
LLaMA-3.2 3B,709,Random,66,True,-0.009706711199248513,0.007925407925407925,0.0
LLaMA-3.2 3B,710,Temperature Scope,68,False,0.5063556895827765,0.36084284460052674,0.16666666666666666
LLaMA-3.2 3B,710,Semantic Scope,68,False,0.35191052410581364,0.24758560140474098,0.0
LLaMA-3.2 3B,710,Input × Gradient,68,False,0.34675726228194065,0.2326602282704126,0.07692307692307693
LLaMA-3.2 3B,710,Fisher Scope (k=4),68,False,0.47841355880444314,0.3327480245829675,0.16666666666666666
LLaMA-3.2 3B,710,Integrated Gradients,68,False,0.20189334656640073,0.14310798946444248,0.07692307692307693
LLaMA-3.2 3B,710,Random,68,False,-0.027255029201816997,-0.010535557506584721,0.07692307692307693
LLaMA-3.2 3B,711,Temperature Scope,78,True,0.6696215177227834,0.48717948717948717,0.6
LLaMA-3.2 3B,711,Semantic Scope,78,True,0.6180781244072382,0.4305694305694306,0.45454545454545453
LLaMA-3.2 3B,711,Input × Gradient,78,True,0.6050025923443644,0.42657342657342656,0.45454545454545453
LLaMA-3.2 3B,711,Fisher Scope (k=4),78,True,0.6712654434173421,0.49983349983349984,0.6
LLaMA-3.2 3B,711,Integrated Gradients,78,True,0.3842360171474095,0.2540792540792541,0.0
LLaMA-3.2 3B,711,Random,78,True,0.0625324043045562,0.042291042291042295,0.0
LLaMA-3.2 3B,712,Temperature Scope,102,True,0.4354908934639895,0.3011065812463599,0.375
LLaMA-3.2 3B,712,Semantic Scope,102,True,0.5150720097709371,0.3675014560279557,0.375
LLaMA-3.2 3B,712,Input × Gradient,102,True,0.48558956409632964,0.3473112017084061,0.375
LLaMA-3.2 3B,712,Fisher Scope (k=4),102,True,0.5035934204499833,0.35585323238206173,0.375
LLaMA-3.2 3B,712,Integrated Gradients,102,True,0.30326659165059855,0.2110269850514463,0.29411764705882354
LLaMA-3.2 3B,712,Random,102,True,-0.03534613884004049,-0.0269850514463211,0.047619047619047616
LLaMA-3.2 3B,713,Temperature Scope,69,True,0.6529777128242602,0.47826086956521735,0.4
LLaMA-3.2 3B,713,Semantic Scope,69,True,0.6309828279137742,0.47229326513213976,0.2727272727272727
LLaMA-3.2 3B,713,Input × Gradient,69,True,0.6654000730727074,0.5029838022165387,0.5555555555555556
LLaMA-3.2 3B,713,Fisher Scope (k=4),69,True,0.7258677383997079,0.5549872122762148,0.4
LLaMA-3.2 3B,713,Integrated Gradients,69,True,0.40639386189258314,0.27365728900255754,0.2727272727272727
LLaMA-3.2 3B,713,Random,69,True,-0.09510412860796494,-0.06223358908780903,0.0
LLaMA-3.2 3B,714,Temperature Scope,93,True,-0.008206260630837634,-0.007480130902290789,0.42857142857142855
LLaMA-3.2 3B,714,Semantic Scope,93,True,-0.018859478977052306,-0.01916783543712015,0.42857142857142855
LLaMA-3.2 3B,714,Input × Gradient,93,True,0.009265614275909401,0.008882655446470312,0.42857142857142855
LLaMA-3.2 3B,714,Fisher Scope (k=4),93,True,-0.015442690459849003,-0.011220196353436185,0.42857142857142855
LLaMA-3.2 3B,714,Integrated Gradients,93,True,0.35263047954403026,0.24918186068256193,0.17647058823529413
LLaMA-3.2 3B,714,Random,93,True,0.11229148637760733,0.08041140719962599,0.17647058823529413
LLaMA-3.2 3B,715,Temperature Scope,94,True,0.4518657659935701,0.3214367421642645,0.3333333333333333
LLaMA-3.2 3B,715,Semantic Scope,94,True,0.4245710363761153,0.29078014184397166,0.3333333333333333
LLaMA-3.2 3B,715,Input × Gradient,94,True,0.47089549543040854,0.3347060169297643,0.3333333333333333
LLaMA-3.2 3B,715,Fisher Scope (k=4),94,True,0.45713976086406816,0.32189430336307484,0.3333333333333333
LLaMA-3.2 3B,715,Integrated Gradients,94,True,0.3450276342881912,0.22809425760695493,0.1111111111111111
LLaMA-3.2 3B,715,Random,94,True,-0.0777444641115486,-0.04781514527568062,0.05263157894736842
LLaMA-3.2 3B,716,Temperature Scope,75,True,0.44921763869132286,0.30954954954954955,0.3333333333333333
LLaMA-3.2 3B,716,Semantic Scope,75,True,0.5318349928876244,0.37369369369369376,0.23076923076923078
LLaMA-3.2 3B,716,Input × Gradient,75,True,0.49487908961593174,0.3434234234234234,0.23076923076923078
