index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
181,final_quarter,Temperature,84,0.5651513617495191,0.2857142857142857,-0.01009112078566366,0.04889705882352942
181,final_quarter,Fisher,84,0.8484762579730689,0.6363636363636364,-0.008522830819074617,0.061470588235294124
183,final_quarter,Semantic,57,0.85480943738657,0.7142857142857143,0.02356753953850143,0.05545454545454546
183,final_quarter,Temperature,57,0.7487036556909517,0.7142857142857143,-0.00648496240601504,0.045454545454545456
183,final_quarter,Fisher,57,0.7441664506092819,0.5,0.014499611096707294,0.05636363636363636
193,final_quarter,Semantic,47,0.9029833487511564,0.42857142857142855,0.005978260869565215,0.08194444444444444
193,final_quarter,Temperature,47,0.898936170212766,0.6666666666666666,0.0024803422756706755,0.0638888888888889
193,final_quarter,Fisher,47,0.8464384828862165,0.6666666666666666,-0.010725023126734502,0.03888888888888888
195,final_quarter,Semantic,53,0.9545234639574262,0.7142857142857143,0.008196258667956775,0.045454545454545456
195,final_quarter,Temperature,53,0.918722786647315,0.5,0.055277374616997256,0.06454545454545454
195,final_quarter,Fisher,53,0.9607321399774229,1.0,0.01228834059022738,0.0809090909090909
199,final_quarter,Semantic,126,0.8898477690288715,0.5294117647058824,-0.01647934008248969,0.052065217391304354
199,final_quarter,Temperature,126,0.7965954255718036,0.3,-0.005193550806149237,0.05654347826086956
199,final_quarter,Fisher,126,0.8183307086614173,0.3684210526315789,-0.01894023247094114,0.05861264822134386
201,final_quarter,Semantic,205,0.8816857266231142,0.75,-0.017016478388655956,0.03925520884763504
201,final_quarter,Temperature,205,0.7394394840578902,0.4482758620689655,0.008154643339694392,0.05652840680119242
201,final_quarter,Fisher,205,0.8578526556253568,0.6153846153846154,0.011491969745511277,0.05745564662124354
204,final_quarter,Semantic,147,0.894736643268933,0.6666666666666666,-0.011720526789019938,0.05019367605574502
204,final_quarter,Temperature,147,0.899508118686201,0.5789473684210527,0.001211758305691768,0.06430087154225086
204,final_quarter,Fisher,147,0.8197266318597043,0.5789473684210527,0.03977457328729345,0.04903940886699507
205,final_quarter,Semantic,88,0.8771265541897081,0.5,0.014862104187946885,0.044852941176470595
205,final_quarter,Temperature,88,0.814553907928569,0.38461538461538464,-0.004864217533725479,0.04897058823529412
205,final_quarter,Fisher,88,0.8205417209679126,0.38461538461538464,0.005109013419745691,0.09110294117647058
210,final_quarter,Semantic,59,0.913500876680304,0.5,0.05180596142606664,0.061818181818181814
210,final_quarter,Temperature,59,0.8549970777323205,0.3333333333333333,0.0010783167738164859,0.03636363636363636
210,final_quarter,Fisher,59,0.8399766218585624,0.7142857142857143,0.011408533021624786,0.06545454545454546
216,final_quarter,Semantic,75,0.8524039829302987,1.0,-0.042280227596017066,0.03714285714285714
216,final_quarter,Temperature,75,0.8837553342816501,0.6,0.03311095305832148,0.07783882783882784
216,final_quarter,Fisher,75,0.8421052631578947,0.6,0.036345661450924605,0.03428571428571428
236,final_quarter,Semantic,66,0.9286504540235885,0.5555555555555556,0.005166475315729044,0.04358974358974359
236,final_quarter,Temperature,66,0.8565076714330447,0.5555555555555556,0.010681557248721421,0.04889277389277389
236,final_quarter,Fisher,66,0.8242772153219915,0.5555555555555556,0.04952718922868178,0.05128205128205128
237,final_quarter,Semantic,57,0.9203396422089708,0.7142857142857143,-0.0059599429608504055,0.055454545454545444
237,final_quarter,Temperature,57,0.8014648690692249,0.7142857142857143,-0.05651088929219603,0.03363636363636364
237,final_quarter,Fisher,57,0.9447109152190822,0.7142857142857143,0.012286103189007006,0.042727272727272725
239,final_quarter,Semantic,53,0.8673601032091597,0.5,0.06373971940009676,0.0809090909090909
239,final_quarter,Temperature,53,0.6453797774552491,0.5,-0.07649572649572647,0.03636363636363636
239,final_quarter,Fisher,53,0.7122238348653442,0.5,-0.0033220448314787944,0.07727272727272727
245,final_quarter,Semantic,114,0.9413701626131509,0.4117647058823529,0.007822846843927823,0.058498023715415015
245,final_quarter,Temperature,114,0.8608209635284827,0.7142857142857143,0.0021797857475547287,0.046837944664031614
245,final_quarter,Fisher,114,0.9290658350377677,0.7142857142857143,0.040113403940786954,0.06606437041219648
247,final_quarter,Semantic,68,0.7750887506203,0.5555555555555556,-0.0062297209604153135,0.05192307692307692
247,final_quarter,Temperature,68,0.8370424094361949,0.5555555555555556,0.012113982517082103,0.0738927738927739
247,final_quarter,Fisher,68,0.6144214986448829,0.4,-0.006575180364163831,0.0641025641025641
259,final_quarter,Semantic,55,0.8472582972582975,0.7142857142857143,-0.02252164502164503,0.08181818181818182
259,final_quarter,Temperature,55,0.7551948051948053,1.0,-0.05416305916305917,0.03636363636363636
259,final_quarter,Fisher,55,0.8840548340548342,1.0,0.046208513708513727,0.07545454545454544
264,final_quarter,Semantic,61,0.8618191433104178,0.4,-0.009859862506610258,0.08688811188811188
264,final_quarter,Temperature,61,0.8056054997355895,0.4,0.007488101533580116,0.03974358974358974
264,final_quarter,Fisher,61,0.667160232681121,0.2727272727272727,0.008561607615018505,0.08025641025641025
265,final_quarter,Semantic,101,0.9081770529994176,0.6923076923076923,-0.014432149097262665,0.04956140350877193
265,final_quarter,Temperature,101,0.9246592894583575,0.5714285714285714,-0.0054368083867210254,0.06805346700083544
265,final_quarter,Fisher,101,0.932731508444962,0.5714285714285714,0.009963308095515438,0.05904761904761906
270,final_quarter,Semantic,66,0.9495668510593887,0.16666666666666666,-0.02602859826740424,0.06410256410256411
270,final_quarter,Temperature,66,0.812086421041645,0.2727272727272727,0.02604321052082247,0.06730769230769232
270,final_quarter,Fisher,66,0.9494416031729467,0.5555555555555556,0.003851372508088925,0.039102564102564095
271,final_quarter,Semantic,69,0.921994884910486,0.5555555555555556,-0.029620021921812206,0.06923076923076923
