index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
210,final_quarter,Semantic,85,0.7010162204416651,0.2857142857142857,-0.00929646277115497,0.060735294117647054
210,final_quarter,Temperature,85,0.7197576705100645,0.2857142857142857,0.01754543677936291,0.08790966386554622
210,final_quarter,Fisher,85,0.7161618135626343,0.2,-0.032080320500293136,0.05404411764705882
211,final_quarter,Semantic,74,0.7208441318030357,0.23076923076923078,-0.05459755646057015,0.045824175824175827
211,final_quarter,Temperature,74,0.8245390596075526,0.45454545454545453,-0.008839689004072565,0.07058608058608058
211,final_quarter,Fisher,74,0.7198963346908551,0.45454545454545453,0.013055905220288776,0.047619047619047616
214,final_quarter,Semantic,82,0.5854638064452934,0.125,0.023837354839411844,0.06227941176470588
214,final_quarter,Temperature,82,0.8098627572621108,0.5,0.015448242835842011,0.050735294117647066
214,final_quarter,Fisher,82,0.4353783698479555,0.125,0.00918905976208356,0.058529411764705885
217,final_quarter,Semantic,71,0.46659959758551306,0.14285714285714285,-0.004780348759222003,0.05857142857142857
217,final_quarter,Temperature,71,0.671663313212609,0.3333333333333333,0.009213615023474175,0.05095238095238096
217,final_quarter,Fisher,71,0.6960093896713614,0.3333333333333333,0.00846411804158283,0.07677655677655677
221,final_quarter,Semantic,69,0.5517720131530873,0.16666666666666666,-0.037212276214833764,0.0715034965034965
221,final_quarter,Temperature,69,0.6770917062477165,0.16666666666666666,-0.028200584581658743,0.0391025641025641
221,final_quarter,Fisher,69,0.2442820606503471,0.07692307692307693,-0.00957252466203873,0.04358974358974359
234,final_quarter,Semantic,96,0.8874118285404232,0.5384615384615384,-0.0719689365165491,0.05502235982112143
234,final_quarter,Temperature,96,0.8626017362995115,0.5384615384615384,-0.014859603906673902,0.054145166838665285
234,final_quarter,Fisher,96,0.7823385784047748,0.5384615384615384,-0.0035614487249050475,0.05799793601651186
238,final_quarter,Semantic,85,0.8786593707250343,1.0,-0.0033974985342974406,0.08183823529411766
238,final_quarter,Temperature,85,0.8600156341606411,0.6363636363636364,0.010158295876490133,0.0595063025210084
238,final_quarter,Fisher,85,0.844576900527653,1.0,-0.021504787961696303,0.04852941176470589
239,final_quarter,Semantic,81,0.6754516711833785,0.5,0.05021454381210477,0.06897058823529413
239,final_quarter,Temperature,81,0.7965672990063234,0.6363636363636364,-0.03314363143631436,0.05485294117647059
239,final_quarter,Fisher,81,0.5229223125564588,0.5,0.013150406504065043,0.055955882352941175
245,final_quarter,Semantic,70,0.7135508704400314,0.07692307692307693,-0.02850319307147232,0.03461538461538462
245,final_quarter,Temperature,70,0.7246435132534336,0.2727272727272727,0.012502843145831508,0.032867132867132866
245,final_quarter,Fisher,70,0.8444230600997287,0.75,-0.01702738168139271,0.08543123543123543
247,final_quarter,Semantic,89,0.8806094654409263,0.5,-0.0260478379298604,0.05602941176470588
247,final_quarter,Temperature,89,0.8432243786176372,0.5,-0.008718930881852235,0.06558823529411764
247,final_quarter,Fisher,89,0.7233741913517197,0.2,0.017917092271024858,0.06772058823529412
255,final_quarter,Semantic,92,0.8545227563460384,0.3333333333333333,-0.01762557218377695,0.06379428964568283
255,final_quarter,Temperature,92,0.8869657691537073,0.3333333333333333,-0.036556571058674846,0.05701754385964911
255,final_quarter,Fisher,92,0.9187768752986145,0.42857142857142855,0.004398686867130062,0.052390780873753005
259,final_quarter,Semantic,77,0.8070613596929386,0.14285714285714285,-0.029226037120773967,0.04523809523809523
259,final_quarter,Temperature,77,0.8608233871391765,0.3333333333333333,0.024688469425311527,0.04476190476190476
259,final_quarter,Fisher,77,0.843787791156212,0.23076923076923078,-0.02919448972080551,0.06476190476190476
272,final_quarter,Semantic,122,0.8146460424094825,0.4444444444444444,-0.013907164406964484,0.06424703557312253
272,final_quarter,Temperature,122,0.6083880497387821,0.13043478260869565,0.008592265573109598,0.0689828722002635
272,final_quarter,Fisher,122,0.7818789839436125,0.3,0.004963634380958358,0.06601119894598155
293,final_quarter,Semantic,72,0.5505177181812336,0.23076923076923078,0.04548524020837354,0.06142857142857142
293,final_quarter,Temperature,72,0.5460801337706606,0.14285714285714285,-0.0029149784552061197,0.07333333333333333
293,final_quarter,Fisher,72,0.7075374622162198,0.23076923076923078,-0.003056466653804106,0.0801098901098901
303,final_quarter,Semantic,65,0.7488199300699301,0.4,-0.013815559440559446,0.06043123543123543
303,final_quarter,Temperature,65,0.7892482517482518,0.4,0.026042395104895106,0.05064102564102564
303,final_quarter,Fisher,65,0.8375,0.4,0.00605987762237762,0.06107226107226107
304,final_quarter,Semantic,101,0.8182061735585323,0.1,0.008127548048922536,0.07243771192687601
304,final_quarter,Temperature,101,0.6684333139196272,0.1,0.005072218986604539,0.03880952380952381
304,final_quarter,Fisher,101,0.6874199184624343,0.047619047619047616,-0.02001223063482819,0.029285714285714283
314,final_quarter,Semantic,69,0.7442820606503472,0.07692307692307693,-0.0029174278407015004,0.0673076923076923
314,final_quarter,Temperature,69,0.8638290098648157,0.5555555555555556,-0.0075173547679941565,0.08222610722610722
314,final_quarter,Fisher,69,0.7151625867738401,0.2727272727272727,0.01244428206065035,0.06410256410256411
323,final_quarter,Semantic,64,0.5992216117216117,0.16666666666666666,0.01966575091575091,0.06346153846153846
323,final_quarter,Temperature,64,0.8176739926739927,0.2727272727272727,-0.01601419413919413,0.05064102564102564
323,final_quarter,Fisher,64,0.6646520146520146,0.16666666666666666,-0.030478479853479845,0.039102564102564095
331,final_quarter,Semantic,80,0.6808485700890765,0.45454545454545453,0.020215658696671357,0.07593406593406592
331,final_quarter,Temperature,80,0.7609939052977028,0.45454545454545453,-0.015643459915611814,0.04523809523809523
331,final_quarter,Fisher,80,0.5847866854195969,0.23076923076923078,0.013314580403187995,0.05963369963369963
335,final_quarter,Semantic,70,0.5745604059137432,0.16666666666666666,0.04054238474324206,0.04871794871794872
335,final_quarter,Temperature,70,0.6276441256233051,0.16666666666666666,-0.029264281340215203,0.044230769230769226
335,final_quarter,Fisher,70,0.6083632228151518,0.07692307692307693,-0.006044965444842972,0.05576923076923077
338,final_quarter,Semantic,65,0.6741258741258741,0.16666666666666666,0.007095716783216782,0.05273892773892774
338,final_quarter,Temperature,65,0.7663461538461539,0.2727272727272727,-0.021440122377622377,0.04889277389277389
338,final_quarter,Fisher,65,0.6836101398601399,0.0,0.001267482517482516,0.08094405594405595
