index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
346,final_quarter,Fisher,68,0.890254609306409,0.75,0.046217124098179185,0.03846153846153846
352,final_quarter,Semantic,79,0.7678432327166504,0.3333333333333333,0.01474561830574489,0.06904761904761905
352,final_quarter,Temperature,79,0.8416991236611491,0.3333333333333333,-0.021870740019474193,0.05963369963369963
352,final_quarter,Fisher,79,0.7575462512171373,0.14285714285714285,0.012971032132424532,0.04476190476190476
358,final_quarter,Semantic,74,0.786094039244724,0.3333333333333333,0.0006116253239540903,0.05201465201465201
358,final_quarter,Temperature,74,0.7844946316179191,0.45454545454545453,0.003952610144390965,0.05915750915750915
358,final_quarter,Fisher,74,0.758311736393928,0.3333333333333333,-0.029248426508700465,0.04487179487179487
362,final_quarter,Semantic,80,0.7282934833567745,0.3333333333333333,0.024757383966244727,0.06582417582417581
362,final_quarter,Temperature,80,0.8214955461790906,0.45454545454545453,-0.0008122362869198415,0.05523809523809523
362,final_quarter,Fisher,80,0.8643459915611815,0.45454545454545453,0.011141584622597277,0.04915750915750915
364,final_quarter,Semantic,74,0.851610514624213,0.7777777777777778,0.028439837097371336,0.04095238095238095
364,final_quarter,Temperature,74,0.6814809329877821,0.3333333333333333,0.023401703072935952,0.059523809523809514
364,final_quarter,Fisher,74,0.5318474639022583,0.6,0.028647167715660865,0.05523809523809524
371,final_quarter,Semantic,70,0.796063336540985,0.5555555555555556,-0.011818738518064911,0.05547785547785548
371,final_quarter,Temperature,70,0.8525763275303998,0.75,0.030924678505817517,0.04871794871794872
371,final_quarter,Fisher,70,0.6744291837984427,0.75,-0.013274429183798436,0.039743589743589734
372,final_quarter,Semantic,101,0.6366220151426907,0.2222222222222222,-0.004927781013395457,0.08354882303798714
372,final_quarter,Temperature,101,0.8941409435061152,0.6923076923076923,-0.007921956901572512,0.051979949874686716
372,final_quarter,Fisher,101,0.8337914967967385,0.375,2.329644729175996e-06,0.05277777777777778
385,final_quarter,Semantic,76,0.7943403964456596,0.45454545454545453,-0.03340943267259057,0.0519047619047619
385,final_quarter,Temperature,76,0.871825017088175,0.6,0.002634313055365686,0.08153846153846152
385,final_quarter,Fisher,76,0.8754066985645933,0.45454545454545453,-0.02280246069719754,0.0663003663003663
397,final_quarter,Semantic,76,0.6648803827751196,0.45454545454545453,0.012042378673957618,0.054761904761904755
397,final_quarter,Temperature,76,0.8405741626794259,0.6,-0.0018974709501025284,0.05523809523809523
397,final_quarter,Fisher,76,0.873192071086808,0.6,0.011599453178400543,0.06677655677655678
400,final_quarter,Semantic,73,0.9202147352832286,0.6,0.008479883993582623,0.0701098901098901
400,final_quarter,Temperature,73,0.9333580155497965,0.45454545454545453,-0.006636430951499447,0.059157509157509156
400,final_quarter,Fisher,73,0.9560965074663706,0.6,0.030251141552511417,0.05582417582417583
