index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
202,final_quarter,Semantic,140,0.8818000918414206,0.3333333333333333,-0.005408584986114447,0.04403418803418803
202,final_quarter,Temperature,140,0.8674028558308371,0.5555555555555556,0.006747064354595352,0.06374358974358973
202,final_quarter,Fisher,140,0.9358378342918372,0.6470588235294118,0.007750322538321926,0.07002849002849001
205,final_quarter,Semantic,102,0.7807080536723005,0.5714285714285714,0.02792180988515756,0.1085171261487051
205,final_quarter,Temperature,102,0.9054684451883224,0.8333333333333334,-0.009556066971631486,0.05031328320802005
205,final_quarter,Fisher,102,0.829404413885135,0.4666666666666667,0.015895301694646907,0.08454297508477077
207,final_quarter,Semantic,173,0.84713138121086,0.44,0.0006885890298566281,0.04895435446906035
207,final_quarter,Temperature,173,0.7920998836513994,0.38461538461538464,-0.003614223268793082,0.04013082505729564
207,final_quarter,Fisher,173,0.7899560100310109,0.5,-0.0011739156634883257,0.06647742674782522
210,final_quarter,Semantic,66,0.8903663500678427,0.5555555555555556,0.04126917858261143,0.06107226107226107
210,final_quarter,Temperature,66,0.9549107608809103,0.75,0.08077653689593989,0.06491841491841492
210,final_quarter,Fisher,66,0.886400166997182,0.2727272727272727,-0.02102703266882372,0.03461538461538462
